worker_id,task_id,task_response_id,file_id,sentence,tokens_id,publisher,source,What is your perceived reliability of this source of information?,Optional Comments:
QEZAEMV2WF9D,fe191ed5-702f-4a94-b7af-ad9844ae5431,e72f91dc-a08a-4d8a-bac6-0c15cd0959c1,WIRED_20170525T041726.conll.annot,19,16,WIRED,Wallace,2 - The source is somewhat unreliable,""
6CNHTCG6W6XM,fd1b33bc-c351-4584-be63-4bd37a842c79,47927ee9-549a-42dd-9424-f7e8cf3878ef,influenzareport-com_20161018T081025.conll.annot,222,36 37,www.influenzareport.com,Fedson 2005,3 - The source is potentially reliable,""
4REVNE2CDF7H,f9c4ca2e-dc66-4f63-94f0-16e4b1c8a548,7dcc3edb-41a5-475a-91c7-2958c2270e96,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,171,1 2,Stop Mandatory Vaccination,Anna Maus,2 - The source is somewhat unreliable,""
QEZAEMV2WF9D,fe8badfa-de7a-4e7c-99cb-91942b4e8836,09f80599-4941-41a2-857d-8c1dd2a20099,NaturalNews_20170628T201245.conll.annot,6,1 2 3,NaturalNews,Numerous scientific studies,4 - The source is somewhat reliable,""
QEZAEMV2WF9D,fa5f29cd-5e5d-460d-b2f4-4c6c42768803,1e5d0eab-db2a-4719-89d7-5c59740f8632,SELF_20170611T091338.conll.annot,9,16,SELF,Ehresmann,1 - The source is totally unreliable,""
XKEQPPFJWHY9,fd5123dd-1792-44a2-9c09-851befeb2151,9bcfabd1-5fe4-4bd9-884d-d6dec4ca82c8,Washington-Post_20170826T112301.conll.annot,58,7,Washington Post,Wakefield,I don't know.,""
NQ4WJCA6QP7M,fbfe494e-1b36-41d3-b633-b7732346bb07,12cc7c82-8829-494b-a21f-d34f919518b2,thinktwice-com_20170627T191857.conll.annot,168,21 22 23 24 25 26,www.thinktwice.com,VAERS Hepatitis B adverse reaction reports,3 - The source is potentially reliable,""
6CNHTCG6W6XM,fbfe494e-1b36-41d3-b633-b7732346bb07,624a26dd-cba7-4608-95cd-e9a9d30e2aaa,thinktwice-com_20170627T191857.conll.annot,168,21 22 23 24 25 26,www.thinktwice.com,VAERS Hepatitis B adverse reaction reports,4 - The source is somewhat reliable,""
NQ4WJCA6QP7M,fe8badfa-de7a-4e7c-99cb-91942b4e8836,1758a824-c8f0-48bb-821b-3d683ea332b2,NaturalNews_20170628T201245.conll.annot,6,1 2 3,NaturalNews,Numerous scientific studies,2 - The source is somewhat unreliable,""
6CNHTCG6W6XM,fd680cd2-ccbb-488e-9fcf-7e800f20f310,232398c9-f379-43d5-a2fc-7c0dff430705,Global-Freedom-Movement_20170830T214655.conll.annot,62,11 12,Global Freedom Movement,the CDC,5 - The source is fully reliable,""
NQ4WJCA6QP7M,fe191ed5-702f-4a94-b7af-ad9844ae5431,b5e4a877-9b58-474d-b760-279fa3a0ca60,WIRED_20170525T041726.conll.annot,19,16,WIRED,Wallace,3 - The source is potentially reliable,""
6CNHTCG6W6XM,fc5811b5-76ad-446c-800d-826e92ccc1e2,db9c42f2-ff75-4be0-b741-84394c97a156,nytimes-com_20161229T124138.conll.annot,384,1,www.nytimes.com,Doctors,3 - The source is potentially reliable,""
NQ4WJCA6QP7M,fd680cd2-ccbb-488e-9fcf-7e800f20f310,7d18e378-1fcb-4286-b963-1f67414b9765,Global-Freedom-Movement_20170830T214655.conll.annot,62,11 12,Global Freedom Movement,the CDC,4 - The source is somewhat reliable,""
2AZWNZRTVACE,fb1a9b70-5d3b-46b8-8974-51be32e5a7bb,a7cb75f5-0598-4df7-af43-f0a62cdf99c7,LifeSiteNews_20170611T045238.conll.annot,45,1 2 3 4 5 6 7 8,LifeSiteNews,Brian Clowes of Human Life International in Virginia,3 - The source is potentially reliable,""
NQ4WJCA6QP7M,fa5f29cd-5e5d-460d-b2f4-4c6c42768803,2fb1e03f-4202-4694-bfcf-30101ef750ac,SELF_20170611T091338.conll.annot,9,16,SELF,Ehresmann,3 - The source is potentially reliable,""
NQ4WJCA6QP7M,fd1b33bc-c351-4584-be63-4bd37a842c79,2f6d2b30-9abe-465d-82b0-bade78d87280,influenzareport-com_20161018T081025.conll.annot,222,36 37,www.influenzareport.com,Fedson 2005,3 - The source is potentially reliable,""
XKEQPPFJWHY9,ff65a55f-4aaa-42cc-b0d4-d9a117b1d266,d0c044b8-86bf-4802-a5f8-f8af94ec5e8b,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,68,1,vk.ovg.ox.ac.uk,Doctor,3 - The source is potentially reliable,""
NQ4WJCA6QP7M,fe3d89b1-242e-420d-b961-0309d4cde49a,d6609791-a61e-454e-9545-61a103f4bd8f,NY-Daily-News_20160704T092017.conll.annot,20,31,NY Daily News,Rutherford,3 - The source is potentially reliable,""
2AZWNZRTVACE,fe1ca374-800f-4cc8-b206-ff7066d349de,c4e16dfe-6b9f-4fef-9355-25d2ed8eaae1,Whattoexpect_20161206T224915.conll.annot,58,1 2,Whattoexpect,The CDC,5 - The source is fully reliable,""
NQ4WJCA6QP7M,ff65a55f-4aaa-42cc-b0d4-d9a117b1d266,8d417b6d-dee7-4338-b265-df9a9631e8e4,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,68,1,vk.ovg.ox.ac.uk,Doctor,4 - The source is somewhat reliable,""
2AZWNZRTVACE,ff65a55f-4aaa-42cc-b0d4-d9a117b1d266,a7be3404-19c5-4add-8abb-b0e3085426d8,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,68,1,vk.ovg.ox.ac.uk,Doctor,4 - The source is somewhat reliable,""
NQ4WJCA6QP7M,fe1ca374-800f-4cc8-b206-ff7066d349de,872b8d6a-9ae4-4640-a44f-102ce55c91c2,Whattoexpect_20161206T224915.conll.annot,58,1 2,Whattoexpect,The CDC,4 - The source is somewhat reliable,""
NQ4WJCA6QP7M,fe22b600-5449-4d19-b8fa-e94f8c9f5889,240fe806-e85d-4109-a1da-719dd6e10a43,Newstarget-com_20170301T142751.conll.annot,43,17 18 19 20 21 22 23,Newstarget.com,"GlaxoSmithKline , Merck and Johnson & Johnson",2 - The source is somewhat unreliable,""
2AZWNZRTVACE,fe22b600-5449-4d19-b8fa-e94f8c9f5889,8fd37932-5104-436c-b939-5f2969cd2939,Newstarget-com_20170301T142751.conll.annot,43,17 18 19 20 21 22 23,Newstarget.com,"GlaxoSmithKline , Merck and Johnson & Johnson",4 - The source is somewhat reliable,""
XKEQPPFJWHY9,fe191ed5-702f-4a94-b7af-ad9844ae5431,a2778ae0-18ce-41f7-9c2d-f24f59384283,WIRED_20170525T041726.conll.annot,19,16,WIRED,Wallace,I don't know.,""
NQ4WJCA6QP7M,f9c4ca2e-dc66-4f63-94f0-16e4b1c8a548,0afd0c27-c46b-4631-ab62-2f17aabdb0c9,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,171,1 2,Stop Mandatory Vaccination,Anna Maus,3 - The source is potentially reliable,""
2AZWNZRTVACE,fe3d89b1-242e-420d-b961-0309d4cde49a,6aa5805b-a61e-4e2b-b72f-3b08cd1a0587,NY-Daily-News_20160704T092017.conll.annot,20,31,NY Daily News,Rutherford,2 - The source is somewhat unreliable,""
NQ4WJCA6QP7M,f86db765-cbe4-4a1b-9aca-061391fd260b,75b8549c-37e9-43ca-bf80-1f6b61044be6,nature-com_20170423T083747.conll.annot,100,13 14 15 16 17 18 19 20 21 22 23 24 25 26 27,www.nature.com,"James Cherry , a paediatric-infectious-disease specialist at the University of California , Los Angeles ,",4 - The source is somewhat reliable,""
2AZWNZRTVACE,fe191ed5-702f-4a94-b7af-ad9844ae5431,93ada966-299a-4f42-9893-1a803bda8daa,WIRED_20170525T041726.conll.annot,19,16,WIRED,Wallace,3 - The source is potentially reliable,""
NQ4WJCA6QP7M,fc5811b5-76ad-446c-800d-826e92ccc1e2,e25334ee-e82f-4755-8e5b-c807738c13ba,nytimes-com_20161229T124138.conll.annot,384,1,www.nytimes.com,Doctors,4 - The source is somewhat reliable,""
NQ4WJCA6QP7M,f8b59836-4a8a-4d7b-b8de-ca7e67cd0e18,d3e6250a-1769-4b55-bf30-6c4d7c90ca35,ABC-News_20170511T203024.conll.annot,26,14 15,ABC News,the AAP,4 - The source is somewhat reliable,""
XKEQPPFJWHY9,f8b59836-4a8a-4d7b-b8de-ca7e67cd0e18,65744298-f63d-477b-8dc7-45c11cc487bf,ABC-News_20170511T203024.conll.annot,26,14 15,ABC News,the AAP,5 - The source is fully reliable,""
NQ4WJCA6QP7M,f6cb1fea-367b-4240-918e-499500a2e986,2f2b2d39-5a54-4d65-9ace-3fc9d77b322a,healthtalk-org_20161031T152854.conll.annot,78,6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,www.healthtalk.org,Parents who decided that their child should not have MMR or that they should be given single vaccines,2 - The source is somewhat unreliable,""
NQ4WJCA6QP7M,fd5123dd-1792-44a2-9c09-851befeb2151,4ee010d1-e953-49f9-91b4-0e2ff14e621d,Washington-Post_20170826T112301.conll.annot,58,7,Washington Post,Wakefield,3 - The source is potentially reliable,""
NQ4WJCA6QP7M,fb1a9b70-5d3b-46b8-8974-51be32e5a7bb,c530373b-9b20-4075-9d04-74bdd68f7b15,LifeSiteNews_20170611T045238.conll.annot,45,1 2 3 4 5 6 7 8,LifeSiteNews,Brian Clowes of Human Life International in Virginia,3 - The source is potentially reliable,""
XKEQPPFJWHY9,fa5f29cd-5e5d-460d-b2f4-4c6c42768803,4803c1ec-3dc1-4074-8853-547a66e64cbf,SELF_20170611T091338.conll.annot,9,16,SELF,Ehresmann,I don't know.,""
NQ4WJCA6QP7M,fa2dbba9-2292-4b68-9f28-ce662cddac89,f3fcee12-026b-4761-b1b4-96951c0b9db6,AGE-OF-AUTISM_20170620T044415.conll.annot,235,1 2 3,AGE OF AUTISM,Dr. Gregory Poland,3 - The source is potentially reliable,""
2AZWNZRTVACE,f7ea9d72-d117-405a-a65a-a07e199f2657,06b16b7b-025b-47f8-aa4a-78faeee6acfe,thinktwice-com_20170627T191857.conll.annot,201,21 22,www.thinktwice.com,drug companies,3 - The source is potentially reliable,""
2AZWNZRTVACE,fc5811b5-76ad-446c-800d-826e92ccc1e2,7b7edb0a-40e5-45d4-9b30-59aa9bcba58a,nytimes-com_20161229T124138.conll.annot,384,1,www.nytimes.com,Doctors,5 - The source is fully reliable,""
2AZWNZRTVACE,fa2dbba9-2292-4b68-9f28-ce662cddac89,45a583f8-7ecc-496b-9870-909fed947419,AGE-OF-AUTISM_20170620T044415.conll.annot,235,1 2 3,AGE OF AUTISM,Dr. Gregory Poland,1 - The source is totally unreliable,""
XKEQPPFJWHY9,f6cb1fea-367b-4240-918e-499500a2e986,38374c40-65b6-4193-9b87-65a66e055865,healthtalk-org_20161031T152854.conll.annot,78,6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,www.healthtalk.org,Parents who decided that their child should not have MMR or that they should be given single vaccines,2 - The source is somewhat unreliable,""
2AZWNZRTVACE,fa5c728a-8a64-4137-90cf-7e15267ac5e5,e9f21c3e-f376-4145-a31d-0330d552f986,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,19,21 22,Banning-Beaumont CA Patch,the CDC,5 - The source is fully reliable,""
NQ4WJCA6QP7M,f8dc27cd-c102-486a-bac3-1a167fc97239,c054e121-404d-4bbd-856d-ccdcba534bd1,Child-Health-Safety_20170626T115833.conll.annot,177,23 24 25 26 27 28 29 30 31 32 33 34 35,________________Child Health Safety_________________,Small Pox – Big Lie – Bioterrorism Implications of Flawed Theories of Eradication,2 - The source is somewhat unreliable,""
2AZWNZRTVACE,f062bc9b-c487-4c9a-b671-e0fa0b9483c0,a2c9d621-fc58-41fd-9edd-619ca6a6f4d7,Live-Science_20170315T223305.conll.annot,4,39 40 41 42 43,Live Science,the American Academy of Pediatrics,5 - The source is fully reliable,""
2AZWNZRTVACE,f9c4ca2e-dc66-4f63-94f0-16e4b1c8a548,e7f8a63d-93c0-4d99-9643-8c34e0687208,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,171,1 2,Stop Mandatory Vaccination,Anna Maus,1 - The source is totally unreliable,""
NQ4WJCA6QP7M,f4d8137d-bce8-43e4-90f8-9bf98c28094f,3f2a1ef9-f5e3-4191-8d8c-659c0c83f1a3,Veazie-Vet_20170312T000521.conll.annot,3,1 2,Veazie Vet,Game wardens,4 - The source is somewhat reliable,""
NQ4WJCA6QP7M,f7ea9d72-d117-405a-a65a-a07e199f2657,caa9c5dc-eb42-4e57-90f1-beb584457cdc,thinktwice-com_20170627T191857.conll.annot,201,21 22,www.thinktwice.com,drug companies,3 - The source is potentially reliable,""
2AZWNZRTVACE,f802ace1-e0cf-4967-b5c1-5d859ec578a0,162dfd7a-8b6f-4540-a418-bbf06efad169,Truth4Dogs_20161026T182655.conll.annot,91,6 7,Truth4Dogs,this veterinarian,3 - The source is potentially reliable,""
CZPMWCFG6FAT,fe8badfa-de7a-4e7c-99cb-91942b4e8836,603bf2da-2d21-4242-ab3e-548db938a1c9,NaturalNews_20170628T201245.conll.annot,6,1 2 3,NaturalNews,Numerous scientific studies,5 - The source is fully reliable,""
2AZWNZRTVACE,f7b8724b-e979-4c7f-b582-5c37754e71ba,70d8ed9d-e384-4637-aa4e-5c97bd51efd8,Fox-News_20161029T114432.conll.annot,73,2,Fox News,Stockwell,I don't know.,""
NQ4WJCA6QP7M,f56ac229-514b-42d7-933a-e852744ffaa2,bb5a6a7b-4ad4-43f5-bac8-a796920c0fb9,NPR-org_20161222T133200.conll.annot,5,16,NPR.org,Brown,3 - The source is potentially reliable,""
XKEQPPFJWHY9,f56ac229-514b-42d7-933a-e852744ffaa2,6b00a67e-b1cc-4155-912e-4c5e44276774,NPR-org_20161222T133200.conll.annot,5,16,NPR.org,Brown,I don't know.,""
CZPMWCFG6FAT,fb1a9b70-5d3b-46b8-8974-51be32e5a7bb,86b6b691-b095-41b2-bcf0-292923fa346c,LifeSiteNews_20170611T045238.conll.annot,45,1 2 3 4 5 6 7 8,LifeSiteNews,Brian Clowes of Human Life International in Virginia,3 - The source is potentially reliable,""
2AZWNZRTVACE,f67d1fd8-5f70-41c0-9ba5-655c6fa13be9,793d9aee-2eb0-4022-91cf-2a27b459de03,Petful_20170310T005844.conll.annot,67,2 3,Petful,the veterinarian,5 - The source is fully reliable,""
CZPMWCFG6FAT,fe22b600-5449-4d19-b8fa-e94f8c9f5889,7a73f90c-a290-419a-bad1-504c51e3158d,Newstarget-com_20170301T142751.conll.annot,43,17 18 19 20 21 22 23,Newstarget.com,"GlaxoSmithKline , Merck and Johnson & Johnson",4 - The source is somewhat reliable,""
NQ4WJCA6QP7M,f81ac6ad-bb7b-43ee-9051-74b527eea6ec,fc43e301-abe7-4036-a16f-f2b291de2cbc,fitfortravel-nhs-uk_20160812T212733.conll.annot,27,1 2 3 4 5,www.fitfortravel.nhs.uk,The Saudi Ministry of Health,4 - The source is somewhat reliable,""
CZPMWCFG6FAT,fe3d89b1-242e-420d-b961-0309d4cde49a,334f7c3a-6f76-49b6-932f-8f2f18d3802f,NY-Daily-News_20160704T092017.conll.annot,20,31,NY Daily News,Rutherford,2 - The source is somewhat unreliable,""
2AZWNZRTVACE,f3a93d66-1c21-4ce9-80ee-aab721dc0ff0,09dba621-d585-4a48-93ff-663a4abf511c,ThinkProgress_20160723T110700.conll.annot,6,5 6 7 8 9 10 11,ThinkProgress,the new research published in JAMA Pediatrics,4 - The source is somewhat reliable,""
CZPMWCFG6FAT,fd680cd2-ccbb-488e-9fcf-7e800f20f310,c04b56b8-e8a6-43e9-8149-04e641a7e29e,Global-Freedom-Movement_20170830T214655.conll.annot,62,11 12,Global Freedom Movement,the CDC,5 - The source is fully reliable,""
CZPMWCFG6FAT,fd5123dd-1792-44a2-9c09-851befeb2151,2d1790cb-6a95-4794-8f1a-16915ae434cd,Washington-Post_20170826T112301.conll.annot,58,7,Washington Post,Wakefield,2 - The source is somewhat unreliable,""
CZPMWCFG6FAT,f56ac229-514b-42d7-933a-e852744ffaa2,3415f89d-97b8-4e51-bef6-1bd24716ed37,NPR-org_20161222T133200.conll.annot,5,16,NPR.org,Brown,2 - The source is somewhat unreliable,""
2AZWNZRTVACE,f81ac6ad-bb7b-43ee-9051-74b527eea6ec,6d08c742-9965-4fec-a7ab-ba29c0e04e13,fitfortravel-nhs-uk_20160812T212733.conll.annot,27,1 2 3 4 5,www.fitfortravel.nhs.uk,The Saudi Ministry of Health,3 - The source is potentially reliable,""
CZPMWCFG6FAT,f5debfb1-2c64-46eb-8855-84fb98ae6604,8a994292-354f-4b23-acb3-e38a8a454225,NaturalNews_20170706T012448.conll.annot,4,20 21,NaturalNews,the science,3 - The source is potentially reliable,""
NQ4WJCA6QP7M,f7406abc-08a9-45f7-aae5-6e6946a38329,fab2cbe2-1eca-494b-b1ac-4f60702dddec,Child-Health-Safety_20170626T115833.conll.annot,104,3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22,________________Child Health Safety_________________,The British Medical Association ( ‘ BMA ’ ) and The Royal Pharmaceutical Society of Great Britain ( RPSGB ),5 - The source is fully reliable,""
CZPMWCFG6FAT,fd1b33bc-c351-4584-be63-4bd37a842c79,134d0312-c736-4ec5-a009-86804699c0ba,influenzareport-com_20161018T081025.conll.annot,222,36 37,www.influenzareport.com,Fedson 2005,2 - The source is somewhat unreliable,""
2AZWNZRTVACE,f14831d9-048a-4606-b6d1-f4b0751160bd,336ac5b7-f2e5-407d-8b1d-7e8577314c10,Newstarget-com_20170301T142751.conll.annot,12,11,Newstarget.com,FirecePharma.com,2 - The source is somewhat unreliable,""
CZPMWCFG6FAT,f7406abc-08a9-45f7-aae5-6e6946a38329,bd6e7fc2-e169-4d06-a368-510bd2794a4c,Child-Health-Safety_20170626T115833.conll.annot,104,3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22,________________Child Health Safety_________________,The British Medical Association ( ‘ BMA ’ ) and The Royal Pharmaceutical Society of Great Britain ( RPSGB ),5 - The source is fully reliable,""
CZPMWCFG6FAT,fbfe494e-1b36-41d3-b633-b7732346bb07,99c477f3-af56-41df-a820-58c8470836ff,thinktwice-com_20170627T191857.conll.annot,168,21 22 23 24 25 26,www.thinktwice.com,VAERS Hepatitis B adverse reaction reports,4 - The source is somewhat reliable,""
NQ4WJCA6QP7M,c30e7657-231e-4cd9-bac9-95dff5699cf3,fb6b5b7a-6edc-4a60-9c1e-147d821401ea,vaccine-injury-info_20170922T015859.conll.annot,346,14,vaccine-injury.info,doctors,4 - The source is somewhat reliable,""
CZPMWCFG6FAT,f8dc27cd-c102-486a-bac3-1a167fc97239,0493cf25-9dc3-4810-9ff2-1f047b9d8b5a,Child-Health-Safety_20170626T115833.conll.annot,177,23 24 25 26 27 28 29 30 31 32 33 34 35,________________Child Health Safety_________________,Small Pox – Big Lie – Bioterrorism Implications of Flawed Theories of Eradication,I don't know.,""
CZPMWCFG6FAT,f86db765-cbe4-4a1b-9aca-061391fd260b,a5e9f04a-9bcc-4e50-996e-d281a4a4b747,nature-com_20170423T083747.conll.annot,100,13 14 15 16 17 18 19 20 21 22 23 24 25 26 27,www.nature.com,"James Cherry , a paediatric-infectious-disease specialist at the University of California , Los Angeles ,",5 - The source is fully reliable,""
XKEQPPFJWHY9,f396a3d1-dc44-480b-a0fd-fcf76f20fbb1,46969997-28d3-4592-83ad-769a9d8dc866,Science-Based-Medicine_20170701T065108.conll.annot,76,10 11 12 13 14 15 16 17 18,Science-Based Medicine,"that study , Brian Hooker ’s now-retracted paper ,",1 - The source is totally unreliable,""
CZPMWCFG6FAT,fa5c728a-8a64-4137-90cf-7e15267ac5e5,35b4b66d-83b3-4267-b9a7-97e8f78d4e84,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,19,21 22,Banning-Beaumont CA Patch,the CDC,5 - The source is fully reliable,""
NQ4WJCA6QP7M,f1367228-631a-4677-983a-904c4b0cf2f7,cc38b984-8d7f-4f7e-ac73-28dba5aaf7b9,reasonable-hank_20170912T094538.conll.annot,27,161,reasonable hank,Tommey,2 - The source is somewhat unreliable,""
CZPMWCFG6FAT,cbf21dc2-1e37-47ac-b430-2a6be7135fb7,82d608c4-7fee-4805-a234-554364f06d1b,Heavy-com_20161018T051334.conll.annot,47,1 2,Heavy.com,The antivaccinationists,2 - The source is somewhat unreliable,""
NQ4WJCA6QP7M,ef6854c1-e5dc-47e0-b42b-bff6e58f6b2c,f93cef04-cc65-42da-aba7-b9edb1a36f9f,en-wikipedia-org_20170706T122510.conll.annot,121,4 5,en.wikipedia.org,Some parents,2 - The source is somewhat unreliable,""
CZPMWCFG6FAT,fa5f29cd-5e5d-460d-b2f4-4c6c42768803,2c97b990-32d8-44d2-806a-3b2acfb41870,SELF_20170611T091338.conll.annot,9,16,SELF,Ehresmann,2 - The source is somewhat unreliable,""
CZPMWCFG6FAT,fa2dbba9-2292-4b68-9f28-ce662cddac89,2b5353a1-fc28-4178-a622-6fd49cec9445,AGE-OF-AUTISM_20170620T044415.conll.annot,235,1 2 3,AGE OF AUTISM,Dr. Gregory Poland,4 - The source is somewhat reliable,""
CZPMWCFG6FAT,f9c4ca2e-dc66-4f63-94f0-16e4b1c8a548,cc17f405-9de2-4014-bad8-e8f76f33f5f9,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,171,1 2,Stop Mandatory Vaccination,Anna Maus,2 - The source is somewhat unreliable,""
CZPMWCFG6FAT,f7b8724b-e979-4c7f-b582-5c37754e71ba,0d26284e-109b-4971-ad97-4fc6ef1fd4e9,Fox-News_20161029T114432.conll.annot,73,2,Fox News,Stockwell,2 - The source is somewhat unreliable,""
NQ4WJCA6QP7M,efb30f57-09b8-4e03-b1b8-0cc80f84a158,6662df70-2d01-4b71-a726-7dd7c9974ec6,Hepatitis-B-Foundation_20160630T014450.conll.annot,42,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21,Hepatitis B Foundation,"Dr. Thomas London , VP of the HBF board and a member of the board of medical and scientific advisors ,",4 - The source is somewhat reliable,""
CZPMWCFG6FAT,f67d1fd8-5f70-41c0-9ba5-655c6fa13be9,069e0250-fc9a-45c9-9353-3317d529709b,Petful_20170310T005844.conll.annot,67,2 3,Petful,the veterinarian,4 - The source is somewhat reliable,""
2AZWNZRTVACE,f5debfb1-2c64-46eb-8855-84fb98ae6604,5a7f6fdc-d832-431a-abd5-9abce574e721,NaturalNews_20170706T012448.conll.annot,4,20 21,NaturalNews,the science,3 - The source is potentially reliable,""
CZPMWCFG6FAT,f802ace1-e0cf-4967-b5c1-5d859ec578a0,bc22bdca-049e-4cf1-8025-08c1ccbe7888,Truth4Dogs_20161026T182655.conll.annot,91,6 7,Truth4Dogs,this veterinarian,4 - The source is somewhat reliable,""
NQ4WJCA6QP7M,f5d6b48f-3928-4cfb-8d23-8db2a8124392,6fc84e94-9dc0-4a96-ba75-ba25bbb78391,National-Vaccine-Information-Center-(NVIC)_20170616T025538.conll.annot,18,6,National Vaccine Information Center (NVIC),scientists,4 - The source is somewhat reliable,""
CZPMWCFG6FAT,e82b7599-d9c7-4e5e-bc58-1ad734f4b2c0,92dcdc2d-c973-49b2-8c21-d8e3ab9da87c,AGE-OF-AUTISM_20170620T044415.conll.annot,277,1,AGE OF AUTISM,Cia,2 - The source is somewhat unreliable,""
2AZWNZRTVACE,f22fe431-2f62-4ec5-8469-b13404824ebe,316bb061-8a9d-4488-9fe2-663630b4ada8,National-Vaccine-Information-Center-(NVIC)_20170616T025538.conll.annot,41,16,National Vaccine Information Center (NVIC),doctors,5 - The source is fully reliable,""
CZPMWCFG6FAT,f6cb1fea-367b-4240-918e-499500a2e986,2e945fb5-4dd5-4934-8e6c-2fa3435478e2,healthtalk-org_20161031T152854.conll.annot,78,6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23,www.healthtalk.org,Parents who decided that their child should not have MMR or that they should be given single vaccines,2 - The source is somewhat unreliable,""
CZPMWCFG6FAT,f4d8137d-bce8-43e4-90f8-9bf98c28094f,0842269d-4d75-4c58-9ff0-d4f2791b9432,Veazie-Vet_20170312T000521.conll.annot,3,1 2,Veazie Vet,Game wardens,3 - The source is potentially reliable,""
2AZWNZRTVACE,f1367228-631a-4677-983a-904c4b0cf2f7,8155ace5-e0c9-4d4c-8477-2488461bb1b0,reasonable-hank_20170912T094538.conll.annot,27,161,reasonable hank,Tommey,2 - The source is somewhat unreliable,""
NQ4WJCA6QP7M,f3cf1218-8a8d-490e-afe9-3a88ece6031c,2a4021a8-8a3b-475d-95b8-1cf296a4881c,sharylattkisson-com_20171001T192931.conll.annot,33,8 9,sharylattkisson.com,the critics,2 - The source is somewhat unreliable,""
CZPMWCFG6FAT,f5d6b48f-3928-4cfb-8d23-8db2a8124392,39ae963d-3104-4584-ba56-93ad63f43d88,National-Vaccine-Information-Center-(NVIC)_20170616T025538.conll.annot,18,6,National Vaccine Information Center (NVIC),scientists,4 - The source is somewhat reliable,""
