worker_id,task_id,task_response_id,file_id,sentence,tokens_id,publisher,source,What is your perceived reliability of this source of information?,Optional Comments:
N7P6PRKRJCTQ,fcf8b82a-d715-479a-98ef-ebee062da6af,4d3e66fe-f468-4c0e-a9b2-87b57bda5f9b,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,2 - The source is somewhat unreliable,""
4REVNE2CDF7H,fd57ff99-5763-4d8c-b71a-088d2ee74a0f,40c1d841-b9ce-4039-a18b-bc32dc7859e0,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,3 - The source is potentially reliable,""
QEZAEMV2WF9D,f8f80cdc-a94e-4b84-bd3b-cd0a9dfa9f9d,974188b9-533b-44ec-95a4-d926d15e765c,21st-Century-Wire_20170627T181355.conll.annot,52,24 25 26 27 28,21st Century Wire,the media ’s hysterical storyline,2 - The source is somewhat unreliable,""
N7P6PRKRJCTQ,fbfcd5a1-c26a-428f-b48f-70236265736d,84f8b7ec-606a-41d1-8f61-d0bca8b92ec7,greenmedinfo-com_20170702T213636.conll.annot,14,1 2,www.greenmedinfo.com,The researchers,3 - The source is potentially reliable,""
QEZAEMV2WF9D,fd9e0e35-a6f5-4268-a511-835d986c3d84,0f9fbce6-e6ae-4538-90a4-11985b2bc699,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",2 - The source is somewhat unreliable,""
NKJG9Q32MFF2,fba62645-9e2f-43a0-81c5-3c66db13b8c7,ff106dd8-eab2-4678-a8b6-9bc0210a4127,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,3 - The source is potentially reliable,""
6CNHTCG6W6XM,ffda93bf-3104-4759-8501-df1195598ddb,8e96d449-f85c-4658-9492-c7ec2b7a388f,en-wikipedia-org_20170412T054820.conll.annot,35,4 5 6 7,en.wikipedia.org,At least one study,2 - The source is somewhat unreliable,""
QEZAEMV2WF9D,fc27f781-d54f-47a2-9ff7-b9085cb96673,f76595f7-f83d-4bf8-b20e-140471ce4f2a,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",2 - The source is somewhat unreliable,""
N7P6PRKRJCTQ,fc27f781-d54f-47a2-9ff7-b9085cb96673,9045b57b-c51b-4a26-ada1-7c78ce8d5d76,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",1 - The source is totally unreliable,""
6CNHTCG6W6XM,fcf8b82a-d715-479a-98ef-ebee062da6af,f9144d93-bb43-4220-b7e5-02d6a03e07e5,vk-ovg-ox-ac-uk_20170821T010049.conll.annot,38,1,vk.ovg.ox.ac.uk,Sister,2 - The source is somewhat unreliable,""
6CNHTCG6W6XM,fa7cc383-7941-4dd5-b042-632ddefe0a39,fe0bdb42-a405-4ec6-99cd-5b31d86c2496,Child-Health-Safety_20170626T115833.conll.annot,352,3 4 5 6,________________Child Health Safety_________________,no sound scientific evidence,2 - The source is somewhat unreliable,""
CP3ZZJMQTTK6,fa93b2bf-06c0-40f8-8102-4b1526202251,96e3191a-3042-43f3-b6fa-c5448da592e4,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,3 - The source is potentially reliable,""
N7P6PRKRJCTQ,fba62645-9e2f-43a0-81c5-3c66db13b8c7,43b9b621-be93-40d8-a03a-625fb984b5f3,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,4 - The source is somewhat reliable,""
6CNHTCG6W6XM,fd57ff99-5763-4d8c-b71a-088d2ee74a0f,a2291eae-938c-49be-ae25-d1510602b251,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,3 - The source is potentially reliable,""
NKJG9Q32MFF2,fb26df53-6946-4045-9b3d-1ed622cec72f,6ec70acd-d49f-4ff8-a00a-8f2ee51729b4,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,2 - The source is somewhat unreliable,""
XKEQPPFJWHY9,fba62645-9e2f-43a0-81c5-3c66db13b8c7,003e3d0b-dd91-46bf-8708-d518b104a58e,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,3 - The source is potentially reliable,""
QEZAEMV2WF9D,f1608c98-cafa-4ff3-b667-e5e300d2dbd4,1d426d19-2d81-4f27-9b92-b49347ddf7a0,NPR-org_20170313T074645.conll.annot,2,18 19 20,NPR.org,state health officials,5 - The source is fully reliable,""
6CNHTCG6W6XM,f99a4cd4-adbe-4725-877b-e4de8d70b3ac,e5016700-e46d-4fa2-8857-a248a92be1f6,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,3 - The source is potentially reliable,""
NKJG9Q32MFF2,ff533cf2-3788-4337-9352-2b92381a02be,a1533f6c-577d-4902-b2cc-d368b615e80a,thinktwice-com_20170627T225319.conll.annot,150,8 9 10 11 12 13 14,www.thinktwice.com,the nursing school where I am enrolled,1 - The source is totally unreliable,""
6CNHTCG6W6XM,fd9e0e35-a6f5-4268-a511-835d986c3d84,f35ee57b-f5bb-4bd9-9f1a-a8fdff2cc385,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",4 - The source is somewhat reliable,""
NKJG9Q32MFF2,fbe5527d-d951-4b65-ac4c-23fe78e12e4c,eb0962e1-8f51-4730-8395-60de00b2bb50,en-wikipedia-org_20170412T054820.conll.annot,35,4 5 6 7,en.wikipedia.org,At least one study,3 - The source is potentially reliable,""
QEZAEMV2WF9D,f878873f-c35e-45c9-bb1f-2e8fb4b1c898,ca6efa75-153d-486c-9152-ce9dd843af6a,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,4 - The source is somewhat reliable,""
6CNHTCG6W6XM,ff533cf2-3788-4337-9352-2b92381a02be,43a1082c-3c7c-4cf0-adcd-f54c366e1c25,thinktwice-com_20170627T225319.conll.annot,150,8 9 10 11 12 13 14,www.thinktwice.com,the nursing school where I am enrolled,2 - The source is somewhat unreliable,""
NKJG9Q32MFF2,fd57ff99-5763-4d8c-b71a-088d2ee74a0f,7d9eddab-56bc-4c7f-835f-3724864731d4,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,3 - The source is potentially reliable,""
QEZAEMV2WF9D,fb26df53-6946-4045-9b3d-1ed622cec72f,eead3600-276e-4d88-810c-f2005e80b18c,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,3 - The source is potentially reliable,""
QAPRY4VGE6MY,ffda93bf-3104-4759-8501-df1195598ddb,54379358-36da-42df-a2da-226152c51225,en-wikipedia-org_20170412T054820.conll.annot,35,4 5 6 7,en.wikipedia.org,At least one study,2 - The source is somewhat unreliable,""
6CNHTCG6W6XM,fbe5527d-d951-4b65-ac4c-23fe78e12e4c,20e68a9a-4974-4ee7-8320-3162cd6e2c6a,en-wikipedia-org_20170412T054820.conll.annot,35,4 5 6 7,en.wikipedia.org,At least one study,2 - The source is somewhat unreliable,""
HQ9C62JNTQAD,f91e22cc-3b81-4007-b198-968dc5cb7187,5f643112-b931-474f-9ddb-a712bf7b3fd0,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,1 - The source is totally unreliable,""
NKJG9Q32MFF2,fec791be-a5ff-49ef-b51f-a0bf518c1385,08dc37b2-f624-4fc9-b92b-82474628941b,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,62,1 2 3 4 5 6 7 8 9 10,International Medical Council on Vaccination,Effect of measles and measles vaccine on serum cholesterol .,4 - The source is somewhat reliable,""
QEZAEMV2WF9D,f99a4cd4-adbe-4725-877b-e4de8d70b3ac,f7883e7d-2745-472b-9e1a-510c89d66ab2,NaturalNews_20170706T012448.conll.annot,7,1 2 3 4 5,NaturalNews,The esteemed Johns Hopkins Hospital,4 - The source is somewhat reliable,""
6CNHTCG6W6XM,fc27f781-d54f-47a2-9ff7-b9085cb96673,0edfe9bd-478c-47f2-9835-3668683557aa,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",4 - The source is somewhat reliable,""
QAPRY4VGE6MY,fa93b2bf-06c0-40f8-8102-4b1526202251,16cbd967-9689-4fc1-b856-2bd7da12bf0c,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,4 - The source is somewhat reliable,""
NKJG9Q32MFF2,fbfcd5a1-c26a-428f-b48f-70236265736d,096f0f1b-9ed7-401b-81ff-80d7de471198,greenmedinfo-com_20170702T213636.conll.annot,14,1 2,www.greenmedinfo.com,The researchers,2 - The source is somewhat unreliable,""
6CNHTCG6W6XM,fec791be-a5ff-49ef-b51f-a0bf518c1385,10e2fc3c-9aae-4c4a-985f-4df0929edcd1,International-Medical-Council-on-Vaccination_20170701T172125.conll.annot,62,1 2 3 4 5 6 7 8 9 10,International Medical Council on Vaccination,Effect of measles and measles vaccine on serum cholesterol .,2 - The source is somewhat unreliable,""
NKJG9Q32MFF2,f2b4632f-2990-4998-b69c-da23b3a81bea,d8109190-62d7-4842-9f92-a0c757f453f6,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,3 - The source is potentially reliable,""
CP3ZZJMQTTK6,f962ecf5-4a2b-4631-a490-a8c67004751e,f32c1ea9-da3b-4980-a350-497594a28564,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,5 - The source is fully reliable,""
6CNHTCG6W6XM,fbfcd5a1-c26a-428f-b48f-70236265736d,f3394fbc-13e1-4f44-b587-0f8c92a96bb9,greenmedinfo-com_20170702T213636.conll.annot,14,1 2,www.greenmedinfo.com,The researchers,3 - The source is potentially reliable,""
QAPRY4VGE6MY,fd57ff99-5763-4d8c-b71a-088d2ee74a0f,1115ee0b-e8f5-4535-a406-b0abd112fa0b,WIRED_20170525T041726.conll.annot,2,5 6 7 8 9 10 11 12 13,WIRED,most of the people stricken with Mickey Mouse measles,1 - The source is totally unreliable,""
XKEQPPFJWHY9,f878873f-c35e-45c9-bb1f-2e8fb4b1c898,33a1cf30-c12d-4537-b679-f7f343479349,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,4 - The source is somewhat reliable,""
NKJG9Q32MFF2,fa54ce47-37fa-4d22-a20a-3240ed67646e,e6acf345-3521-4247-bafe-18c486bcc77f,cdc-gov_20170618T093441.conll.annot,40,21 22,www.cdc.gov,one study,4 - The source is somewhat reliable,""
6CNHTCG6W6XM,fa93b2bf-06c0-40f8-8102-4b1526202251,3796e79c-4983-43d8-82dd-aca248c5b662,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,3 - The source is potentially reliable,""
QAPRY4VGE6MY,fb1b2eb4-4ac9-4c6a-833d-991859e054f5,b4033ef6-3bf7-46ea-aa45-8f46e319f971,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,28,2 3 4 5 6 7 8 9,Banning-Beaumont CA Patch,City News Service and Patch Editor Renee Schiavone,5 - The source is fully reliable,""
6CNHTCG6W6XM,fa51d6cc-da97-49b4-852d-7f9ddda0c040,1145e410-43e1-45f5-b816-254db65b6a8f,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,3 - The source is potentially reliable,""
QEZAEMV2WF9D,fa93b2bf-06c0-40f8-8102-4b1526202251,5e46813d-fa71-4f68-a8ac-44b7a9348c65,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,4 - The source is somewhat reliable,""
NKJG9Q32MFF2,fc27f781-d54f-47a2-9ff7-b9085cb96673,912dd96d-3c85-47c5-b439-a25bb63856ee,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",2 - The source is somewhat unreliable,""
QAPRY4VGE6MY,fbfcd5a1-c26a-428f-b48f-70236265736d,58ffb304-48bd-45cb-b096-99b35a553c6a,greenmedinfo-com_20170702T213636.conll.annot,14,1 2,www.greenmedinfo.com,The researchers,3 - The source is potentially reliable,""
6CNHTCG6W6XM,fa54ce47-37fa-4d22-a20a-3240ed67646e,b9342083-1147-478e-a382-04139123d577,cdc-gov_20170618T093441.conll.annot,40,21 22,www.cdc.gov,one study,2 - The source is somewhat unreliable,""
JXPAPGM4VFYE,fa93b2bf-06c0-40f8-8102-4b1526202251,2dfb0c25-78a7-4a36-bfe4-319e8089d130,drsuzanne-net_20170606T042830.conll.annot,106,5 6 7 8 9 10 11 12 13 14,drsuzanne.net,a controlled study published in BMJ in school age children,5 - The source is fully reliable,""
NKJG9Q32MFF2,fb1b2eb4-4ac9-4c6a-833d-991859e054f5,b66de261-2d2f-42da-9c7e-5b35df8faf53,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,28,2 3 4 5 6 7 8 9,Banning-Beaumont CA Patch,City News Service and Patch Editor Renee Schiavone,3 - The source is potentially reliable,""
QAPRY4VGE6MY,ff533cf2-3788-4337-9352-2b92381a02be,0914caf4-b355-4d87-abe4-985bf89b5c17,thinktwice-com_20170627T225319.conll.annot,150,8 9 10 11 12 13 14,www.thinktwice.com,the nursing school where I am enrolled,3 - The source is potentially reliable,""
6CNHTCG6W6XM,fb26df53-6946-4045-9b3d-1ed622cec72f,bfc473ff-b43d-4fa5-a8fb-5b77cec17cc8,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,3 - The source is potentially reliable,""
N7P6PRKRJCTQ,f1608c98-cafa-4ff3-b667-e5e300d2dbd4,9792a8d9-47fd-423d-9373-97cd6ffff868,NPR-org_20170313T074645.conll.annot,2,18 19 20,NPR.org,state health officials,5 - The source is fully reliable,""
QAPRY4VGE6MY,fd9e0e35-a6f5-4268-a511-835d986c3d84,d66721d6-8a14-46df-932f-7c5198b3cb5b,Backyard-Secret-Exposed_20161021T055227.conll.annot,54,2 3 4 5 6,Backyard Secret Exposed,"Del Bigtree , Producer ,",4 - The source is somewhat reliable,""
6CNHTCG6W6XM,fba62645-9e2f-43a0-81c5-3c66db13b8c7,e8266610-4e75-4a2e-bbfe-adb6fd8fef53,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,2 - The source is somewhat unreliable,""
JXPAPGM4VFYE,fbfcd5a1-c26a-428f-b48f-70236265736d,abbb1b19-6969-4a2a-98ac-efda2cfde3e0,greenmedinfo-com_20170702T213636.conll.annot,14,1 2,www.greenmedinfo.com,The researchers,4 - The source is somewhat reliable,""
CP3ZZJMQTTK6,f6e0ed1f-764e-4df1-b3b3-4ca048378092,c67c2285-1648-4124-844e-9d9496f826af,Stop-Mandatory-Vaccination_20170324T022210.conll.annot,116,1 2,Stop Mandatory Vaccination,The doctors,4 - The source is somewhat reliable,""
NKJG9Q32MFF2,f962ecf5-4a2b-4631-a490-a8c67004751e,1b2f43ed-d3a3-4fd5-9ec0-e279da438bb3,Washington-Post_20170826T112301.conll.annot,38,3 4,Washington Post,immunization advocates,3 - The source is potentially reliable,""
JXPAPGM4VFYE,fa51d6cc-da97-49b4-852d-7f9ddda0c040,807d628d-bab4-4e4e-ba97-c22f19855ee9,Variety_20170614T212541.conll.annot,26,10,Variety,researchers,3 - The source is potentially reliable,""
6CNHTCG6W6XM,fb1b2eb4-4ac9-4c6a-833d-991859e054f5,10d6e03a-a0d9-492b-a80c-9d52a4324337,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,28,2 3 4 5 6 7 8 9,Banning-Beaumont CA Patch,City News Service and Patch Editor Renee Schiavone,4 - The source is somewhat reliable,""
QEZAEMV2WF9D,fb1b2eb4-4ac9-4c6a-833d-991859e054f5,df5d2e0d-8a13-4600-afd8-2c0623a48a8e,Banning-Beaumont-CA-Patch_20150812T082915.conll.annot,28,2 3 4 5 6 7 8 9,Banning-Beaumont CA Patch,City News Service and Patch Editor Renee Schiavone,3 - The source is potentially reliable,""
QAPRY4VGE6MY,fba62645-9e2f-43a0-81c5-3c66db13b8c7,d38534c3-c3b0-486f-a883-e0ea34cf4416,National-Vaccine-Information-Center-(NVIC)_20170701T193111.conll.annot,37,1 2 3,National Vaccine Information Center (NVIC),Some observational studies,2 - The source is somewhat unreliable,""
XKEQPPFJWHY9,fa54ce47-37fa-4d22-a20a-3240ed67646e,9cac6a09-64d0-4bca-93fc-e5a5d6f67f6b,cdc-gov_20170618T093441.conll.annot,40,21 22,www.cdc.gov,one study,3 - The source is potentially reliable,""
N7P6PRKRJCTQ,f8f80cdc-a94e-4b84-bd3b-cd0a9dfa9f9d,4949fbbc-0689-4df7-bfa1-e8d40804d52e,21st-Century-Wire_20170627T181355.conll.annot,52,24 25 26 27 28,21st Century Wire,the media ’s hysterical storyline,1 - The source is totally unreliable,""
4REVNE2CDF7H,fb26df53-6946-4045-9b3d-1ed622cec72f,bc7fb5c6-de53-447b-8ce0-34efb2a8ad72,greenmedinfo-com_20170703T045312.conll.annot,21,1 2 3,www.greenmedinfo.com,This case report,4 - The source is somewhat reliable,""
