worker_id,task_id,task_response_id,file_id,sentence,tokens_id,publisher,source,What is your perceived reliability of this source of information?,Optional Comments:
VPZ2EYZE9RZ7,f79dff90-7723-4c33-9582-33e46ab6176c,03142fe3-7816-4c15-be0b-47b6434fbfb4,ThinkProgress_20160723T110700.conll.annot,12,22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43,ThinkProgress,"Maimuna Majumder , a research fellow at Boston Children ’s Hospital and one of the authors of the new JAMA study ,",3 - The source is potentially reliable,""
VPZ2EYZE9RZ7,f040bde3-4c11-482c-b7e3-4bd080b1a7f7,5dc7b0db-f165-4de6-ad90-8c0040451eb7,PublicHealth-org_20170623T200727.conll.annot,14,1 2,PublicHealth.org,The article,1 - The source is totally unreliable,""
VPZ2EYZE9RZ7,d7937c9a-c375-418f-a3c2-5135ad1d25b2,3979f29d-f2c7-4873-a670-9857f83025fd,vaccine-injury-info_20170922T015859.conll.annot,105,1 2 3 4 5 6 7,vaccine-injury.info,The Office of Medical and Scientific Justice,5 - The source is fully reliable,""
VPZ2EYZE9RZ7,d1cb3b4c-baf4-4fed-aaa4-35fbae145e0a,85d66d0f-1e2d-4733-8bba-d47bf73feb0c,KXAN-com_20171002T213140.conll.annot,6,6,KXAN.com,Saathoff,2 - The source is somewhat unreliable,""
VPZ2EYZE9RZ7,e3f62e34-fb40-4bda-a5b4-acd3d72c1160,fa1a9178-0a90-4bf5-b7f5-c7c91270af5f,National-Vaccine-Information-Center-(NVIC)_20170616T025538.conll.annot,26,5 6,National Vaccine Information Center (NVIC),Dr. Cherry,5 - The source is fully reliable,""
VPZ2EYZE9RZ7,f5a2949d-444b-4045-8b2a-36fd4c5128c3,ad91167b-b6dc-4770-a67b-a29dd8ad01d6,NaturalNews_20170628T230637.conll.annot,6,11 12,NaturalNews,the establishment,5 - The source is fully reliable,""
VPZ2EYZE9RZ7,cca66bf3-17a3-4c5d-8a91-ce303c7bc5a0,8dd7aab1-d151-4b66-b166-068f2ab70598,Variety_20170614T212541.conll.annot,457,1 2 3 4 5,Variety,People in the middle ages,1 - The source is totally unreliable,""
VPZ2EYZE9RZ7,df8fa1b1-b61d-4342-99e2-4ff31f594188,26cd282a-46cb-4c68-a67c-3170bcf0088e,wonkette-com_20160919T234256.conll.annot,20,2,wonkette.com,everyone,2 - The source is somewhat unreliable,""
VPZ2EYZE9RZ7,dec31be9-d54d-48fb-ae88-8a64942d1f98,85eda69e-b21c-4e5b-906d-0cdf8cfcda30,Reuters_20161107T200904.conll.annot,14,37,Reuters,Majumder,3 - The source is potentially reliable,""
VPZ2EYZE9RZ7,edf664b7-4b4b-4eca-8bfb-dbb814528de7,8c08de42-9964-4639-aa84-5dac8129f77e,dogsnaturallymagazine-com_20170804T052804.conll.annot,27,1 2 3,www.dogsnaturallymagazine.com,My vet friend,3 - The source is potentially reliable,""
J9ZFMWAM9HDT,f79dff90-7723-4c33-9582-33e46ab6176c,2f1bd611-0828-41db-b8ed-85a278bd199a,ThinkProgress_20160723T110700.conll.annot,12,22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43,ThinkProgress,"Maimuna Majumder , a research fellow at Boston Children ’s Hospital and one of the authors of the new JAMA study ,",3 - The source is potentially reliable,""
J9ZFMWAM9HDT,edf664b7-4b4b-4eca-8bfb-dbb814528de7,79623c80-3c1f-458b-8618-17dd79312dc4,dogsnaturallymagazine-com_20170804T052804.conll.annot,27,1 2 3,www.dogsnaturallymagazine.com,My vet friend,1 - The source is totally unreliable,""
J9ZFMWAM9HDT,f040bde3-4c11-482c-b7e3-4bd080b1a7f7,37e17593-5067-4103-894c-9b926e3dfd45,PublicHealth-org_20170623T200727.conll.annot,14,1 2,PublicHealth.org,The article,3 - The source is potentially reliable,""
J9ZFMWAM9HDT,c2d929d3-b0fe-4230-a8e0-84b21d7647d0,daeb510d-fe86-441e-add1-e1c479e3b38f,nytimes-com_20161229T124138.conll.annot,106,3,www.nytimes.com,studies,3 - The source is potentially reliable,""
J9ZFMWAM9HDT,dec31be9-d54d-48fb-ae88-8a64942d1f98,6443a49a-a9b3-455a-8811-82f873b4fca3,Reuters_20161107T200904.conll.annot,14,37,Reuters,Majumder,3 - The source is potentially reliable,""
J9ZFMWAM9HDT,cca66bf3-17a3-4c5d-8a91-ce303c7bc5a0,39dee488-c09f-4c74-98c5-1e62849d2f9b,Variety_20170614T212541.conll.annot,457,1 2 3 4 5,Variety,People in the middle ages,2 - The source is somewhat unreliable,""
J9ZFMWAM9HDT,df8fa1b1-b61d-4342-99e2-4ff31f594188,dd0d1df6-24ea-4f88-b987-f861ee5a10ab,wonkette-com_20160919T234256.conll.annot,20,2,wonkette.com,everyone,I don't know.,""
J9ZFMWAM9HDT,e3f62e34-fb40-4bda-a5b4-acd3d72c1160,9b68d82c-755b-445f-95ca-589b1acee7d6,National-Vaccine-Information-Center-(NVIC)_20170616T025538.conll.annot,26,5 6,National Vaccine Information Center (NVIC),Dr. Cherry,3 - The source is potentially reliable,""
J9ZFMWAM9HDT,d1cb3b4c-baf4-4fed-aaa4-35fbae145e0a,8fa0da64-1375-4eb6-9d66-8ea7e06d5075,KXAN-com_20171002T213140.conll.annot,6,6,KXAN.com,Saathoff,3 - The source is potentially reliable,""
J9ZFMWAM9HDT,f5a2949d-444b-4045-8b2a-36fd4c5128c3,4cc01c7f-b53e-4818-a814-3a6e636a8a30,NaturalNews_20170628T230637.conll.annot,6,11 12,NaturalNews,the establishment,2 - The source is somewhat unreliable,""
J9ZFMWAM9HDT,d7937c9a-c375-418f-a3c2-5135ad1d25b2,6c8e335a-38d0-44ac-8861-42cb01ba1278,vaccine-injury-info_20170922T015859.conll.annot,105,1 2 3 4 5 6 7,vaccine-injury.info,The Office of Medical and Scientific Justice,2 - The source is somewhat unreliable,""
GTQAJ46PMXMD,f79dff90-7723-4c33-9582-33e46ab6176c,eda3cb9e-b7ac-44b8-be30-d68ede0b4cf4,ThinkProgress_20160723T110700.conll.annot,12,22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43,ThinkProgress,"Maimuna Majumder , a research fellow at Boston Children ’s Hospital and one of the authors of the new JAMA study ,",5 - The source is fully reliable,""
GTQAJ46PMXMD,f5a2949d-444b-4045-8b2a-36fd4c5128c3,a7f263ce-7783-411a-81a3-317d9eab9ca3,NaturalNews_20170628T230637.conll.annot,6,11 12,NaturalNews,the establishment,2 - The source is somewhat unreliable,""
GTQAJ46PMXMD,e7a0cb40-1748-4ad7-a9ac-d41ba21f1189,f3272432-fcff-450c-87c0-09cd366f73e8,Activist-Post_20170704T090503.conll.annot,10,9 10 11 12 13 14 15 16 17 18 19 20 21,Activist Post,"a previous article , “ Measles : A Rash of Misinformation , ”",3 - The source is potentially reliable,""
4TNHZX6VKQAA,f79dff90-7723-4c33-9582-33e46ab6176c,fb820a1d-025c-47bd-99c8-8f5e8146124c,ThinkProgress_20160723T110700.conll.annot,12,22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43,ThinkProgress,"Maimuna Majumder , a research fellow at Boston Children ’s Hospital and one of the authors of the new JAMA study ,",4 - The source is somewhat reliable,""
4TNHZX6VKQAA,d7937c9a-c375-418f-a3c2-5135ad1d25b2,03340680-9317-4451-b35d-4440c4db7e51,vaccine-injury-info_20170922T015859.conll.annot,105,1 2 3 4 5 6 7,vaccine-injury.info,The Office of Medical and Scientific Justice,2 - The source is somewhat unreliable,""
4TNHZX6VKQAA,cca66bf3-17a3-4c5d-8a91-ce303c7bc5a0,1de8dc0c-9e90-4899-bef1-8040273d7d31,Variety_20170614T212541.conll.annot,457,1 2 3 4 5,Variety,People in the middle ages,2 - The source is somewhat unreliable,""
4TNHZX6VKQAA,e3f62e34-fb40-4bda-a5b4-acd3d72c1160,9f0fc909-b545-4abb-a773-22d863cab6d6,National-Vaccine-Information-Center-(NVIC)_20170616T025538.conll.annot,26,5 6,National Vaccine Information Center (NVIC),Dr. Cherry,4 - The source is somewhat reliable,""
4TNHZX6VKQAA,e7a0cb40-1748-4ad7-a9ac-d41ba21f1189,bd92acb1-79a6-4b03-85a3-7532c3a228fb,Activist-Post_20170704T090503.conll.annot,10,9 10 11 12 13 14 15 16 17 18 19 20 21,Activist Post,"a previous article , “ Measles : A Rash of Misinformation , ”",3 - The source is potentially reliable,""
4TNHZX6VKQAA,df8fa1b1-b61d-4342-99e2-4ff31f594188,916a884e-3ac8-4243-94f5-153c072d13ad,wonkette-com_20160919T234256.conll.annot,20,2,wonkette.com,everyone,2 - The source is somewhat unreliable,""
4TNHZX6VKQAA,83470ae7-dc09-47e5-951a-2daa817cb569,12c400a8-f54b-4eea-b82a-b40b48e0cbb0,emergency-cdc-gov_20170616T203204.conll.annot,13,1 2 3 4,emergency.cdc.gov,The initial confirmed case-patients,4 - The source is somewhat reliable,""
4TNHZX6VKQAA,edf664b7-4b4b-4eca-8bfb-dbb814528de7,7dc7cf93-5709-4532-ba21-f645f8f832e2,dogsnaturallymagazine-com_20170804T052804.conll.annot,27,1 2 3,www.dogsnaturallymagazine.com,My vet friend,2 - The source is somewhat unreliable,""
4TNHZX6VKQAA,f5a2949d-444b-4045-8b2a-36fd4c5128c3,c01cd0b5-78fb-4e78-8f47-c0ea5748c1f3,NaturalNews_20170628T230637.conll.annot,6,11 12,NaturalNews,the establishment,3 - The source is potentially reliable,""
4TNHZX6VKQAA,c2d929d3-b0fe-4230-a8e0-84b21d7647d0,f8f7ce7e-48c0-48b1-92b1-b3aeedc63ac2,nytimes-com_20161229T124138.conll.annot,106,3,www.nytimes.com,studies,3 - The source is potentially reliable,""
4TNHZX6VKQAA,d1cb3b4c-baf4-4fed-aaa4-35fbae145e0a,0a86997f-1387-4815-b185-96b4eab97490,KXAN-com_20171002T213140.conll.annot,6,6,KXAN.com,Saathoff,3 - The source is potentially reliable,""
4TNHZX6VKQAA,f040bde3-4c11-482c-b7e3-4bd080b1a7f7,306f78f8-ae9f-4585-893e-c23bf786b869,PublicHealth-org_20170623T200727.conll.annot,14,1 2,PublicHealth.org,The article,4 - The source is somewhat reliable,""
4TNHZX6VKQAA,dec31be9-d54d-48fb-ae88-8a64942d1f98,ad0a6cf6-27b7-4899-b7a5-5c9b4b7cc08a,Reuters_20161107T200904.conll.annot,14,37,Reuters,Majumder,3 - The source is potentially reliable,""
ZRN7M74DZ3QK,cca66bf3-17a3-4c5d-8a91-ce303c7bc5a0,22e8ccb7-7b6e-4145-a2e3-65b947825804,Variety_20170614T212541.conll.annot,457,1 2 3 4 5,Variety,People in the middle ages,3 - The source is potentially reliable,""
ZRN7M74DZ3QK,d7937c9a-c375-418f-a3c2-5135ad1d25b2,89d88d0b-e711-4ee8-9dc2-545a216a0604,vaccine-injury-info_20170922T015859.conll.annot,105,1 2 3 4 5 6 7,vaccine-injury.info,The Office of Medical and Scientific Justice,5 - The source is fully reliable,""
AACFVWEXCXDM,e7a0cb40-1748-4ad7-a9ac-d41ba21f1189,3b7f356f-6f37-46c7-bdc2-35808da4470b,Activist-Post_20170704T090503.conll.annot,10,9 10 11 12 13 14 15 16 17 18 19 20 21,Activist Post,"a previous article , “ Measles : A Rash of Misinformation , ”",3 - The source is potentially reliable,""
ZRN7M74DZ3QK,f040bde3-4c11-482c-b7e3-4bd080b1a7f7,9110d76b-d80a-41b0-80b4-b0036cab01d2,PublicHealth-org_20170623T200727.conll.annot,14,1 2,PublicHealth.org,The article,4 - The source is somewhat reliable,""
AACFVWEXCXDM,edf664b7-4b4b-4eca-8bfb-dbb814528de7,5ef1eea0-9119-4e79-befc-88cee49d320d,dogsnaturallymagazine-com_20170804T052804.conll.annot,27,1 2 3,www.dogsnaturallymagazine.com,My vet friend,3 - The source is potentially reliable,""
AACFVWEXCXDM,f040bde3-4c11-482c-b7e3-4bd080b1a7f7,2fbc66d9-3d5a-4a4c-a99c-8b493635ee53,PublicHealth-org_20170623T200727.conll.annot,14,1 2,PublicHealth.org,The article,3 - The source is potentially reliable,""
ZRN7M74DZ3QK,f79dff90-7723-4c33-9582-33e46ab6176c,005a7003-75dc-47f5-8d28-ccb1e09fc447,ThinkProgress_20160723T110700.conll.annot,12,22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43,ThinkProgress,"Maimuna Majumder , a research fellow at Boston Children ’s Hospital and one of the authors of the new JAMA study ,",5 - The source is fully reliable,""
AACFVWEXCXDM,aa65ab98-143a-403f-a60b-98cc2ae462a8,4e014de5-623f-4909-9829-bd7bec345934,the-Guardian_20160416T111806.conll.annot,32,3 4 5,the Guardian,the medical community,3 - The source is potentially reliable,""
ZRN7M74DZ3QK,e3f62e34-fb40-4bda-a5b4-acd3d72c1160,f3e2813c-a076-4a4a-bc28-297e66d8eef1,National-Vaccine-Information-Center-(NVIC)_20170616T025538.conll.annot,26,5 6,National Vaccine Information Center (NVIC),Dr. Cherry,4 - The source is somewhat reliable,""
AACFVWEXCXDM,f5a2949d-444b-4045-8b2a-36fd4c5128c3,25cafba8-c5cd-4790-988f-c1b207f36407,NaturalNews_20170628T230637.conll.annot,6,11 12,NaturalNews,the establishment,3 - The source is potentially reliable,""
ZRN7M74DZ3QK,edf664b7-4b4b-4eca-8bfb-dbb814528de7,bd9785e4-1fb3-44a7-a0ba-f00f94ace227,dogsnaturallymagazine-com_20170804T052804.conll.annot,27,1 2 3,www.dogsnaturallymagazine.com,My vet friend,3 - The source is potentially reliable,""
AACFVWEXCXDM,d1cb3b4c-baf4-4fed-aaa4-35fbae145e0a,6d333103-dc99-4fd8-89fe-abb97f498412,KXAN-com_20171002T213140.conll.annot,6,6,KXAN.com,Saathoff,4 - The source is somewhat reliable,""
AACFVWEXCXDM,d7937c9a-c375-418f-a3c2-5135ad1d25b2,b04757fe-8c3b-4454-81ee-599c1ccf8c5d,vaccine-injury-info_20170922T015859.conll.annot,105,1 2 3 4 5 6 7,vaccine-injury.info,The Office of Medical and Scientific Justice,5 - The source is fully reliable,""
ZRN7M74DZ3QK,c1cb60ba-972d-429b-9d71-641e9cdf4d57,a2230283-f67b-42b5-8d5c-88e506ca29d5,21st-Century-Wire_20170627T181355.conll.annot,3,5 6,21st Century Wire,the CDC,4 - The source is somewhat reliable,""
AACFVWEXCXDM,dec31be9-d54d-48fb-ae88-8a64942d1f98,f723a812-e19f-4a8e-9463-3c18aef5ed82,Reuters_20161107T200904.conll.annot,14,37,Reuters,Majumder,4 - The source is somewhat reliable,""
ZRN7M74DZ3QK,df8fa1b1-b61d-4342-99e2-4ff31f594188,6e74cf7f-b81a-4400-9541-be87339b70a4,wonkette-com_20160919T234256.conll.annot,20,2,wonkette.com,everyone,2 - The source is somewhat unreliable,""
AACFVWEXCXDM,e3f62e34-fb40-4bda-a5b4-acd3d72c1160,e4075a37-3536-4ea5-ae72-baee00bd08cf,National-Vaccine-Information-Center-(NVIC)_20170616T025538.conll.annot,26,5 6,National Vaccine Information Center (NVIC),Dr. Cherry,5 - The source is fully reliable,""
ZRN7M74DZ3QK,c2d929d3-b0fe-4230-a8e0-84b21d7647d0,a824d4f6-7987-4e83-a355-51b609e7af62,nytimes-com_20161229T124138.conll.annot,106,3,www.nytimes.com,studies,4 - The source is somewhat reliable,""
AACFVWEXCXDM,f79dff90-7723-4c33-9582-33e46ab6176c,11eb8633-1ad9-4b1f-8bfa-dd5f55114f96,ThinkProgress_20160723T110700.conll.annot,12,22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43,ThinkProgress,"Maimuna Majumder , a research fellow at Boston Children ’s Hospital and one of the authors of the new JAMA study ,",5 - The source is fully reliable,""
AACFVWEXCXDM,df8fa1b1-b61d-4342-99e2-4ff31f594188,c5de692b-01be-4b79-87aa-a99211cab35f,wonkette-com_20160919T234256.conll.annot,20,2,wonkette.com,everyone,2 - The source is somewhat unreliable,""
AACFVWEXCXDM,cca66bf3-17a3-4c5d-8a91-ce303c7bc5a0,80d7c05e-d51d-471c-9037-60cd84b96344,Variety_20170614T212541.conll.annot,457,1 2 3 4 5,Variety,People in the middle ages,2 - The source is somewhat unreliable,""
ZRN7M74DZ3QK,f5a2949d-444b-4045-8b2a-36fd4c5128c3,820cfbd2-3cee-4081-ba72-cfb236002c89,NaturalNews_20170628T230637.conll.annot,6,11 12,NaturalNews,the establishment,3 - The source is potentially reliable,""
AACFVWEXCXDM,c1cb60ba-972d-429b-9d71-641e9cdf4d57,e970f459-0483-4922-acc4-3a850d4559ae,21st-Century-Wire_20170627T181355.conll.annot,3,5 6,21st Century Wire,the CDC,5 - The source is fully reliable,""
ZRN7M74DZ3QK,e7a0cb40-1748-4ad7-a9ac-d41ba21f1189,1bd0d85e-4bec-4f6c-97d8-9e95ae16cb08,Activist-Post_20170704T090503.conll.annot,10,9 10 11 12 13 14 15 16 17 18 19 20 21,Activist Post,"a previous article , “ Measles : A Rash of Misinformation , ”",2 - The source is somewhat unreliable,""
GM7WMPEN2H9W,aa65ab98-143a-403f-a60b-98cc2ae462a8,894e9898-4012-4291-8c7e-3146cdc88943,the-Guardian_20160416T111806.conll.annot,32,3 4 5,the Guardian,the medical community,5 - The source is fully reliable,""
GM7WMPEN2H9W,d1cb3b4c-baf4-4fed-aaa4-35fbae145e0a,3d307cde-a4a4-46fc-99c0-539e8ac965b5,KXAN-com_20171002T213140.conll.annot,6,6,KXAN.com,Saathoff,2 - The source is somewhat unreliable,""
AACFVWEXCXDM,c2d929d3-b0fe-4230-a8e0-84b21d7647d0,82346db6-8cea-4ed4-820a-2d98eedcc20f,nytimes-com_20161229T124138.conll.annot,106,3,www.nytimes.com,studies,3 - The source is potentially reliable,""
GM7WMPEN2H9W,e7a0cb40-1748-4ad7-a9ac-d41ba21f1189,dd98865d-f4ef-47bb-9f4f-4cd596069137,Activist-Post_20170704T090503.conll.annot,10,9 10 11 12 13 14 15 16 17 18 19 20 21,Activist Post,"a previous article , “ Measles : A Rash of Misinformation , ”",3 - The source is potentially reliable,""
GM7WMPEN2H9W,c1cb60ba-972d-429b-9d71-641e9cdf4d57,4818012b-cdb1-48a1-8c93-7d2266dd35eb,21st-Century-Wire_20170627T181355.conll.annot,3,5 6,21st Century Wire,the CDC,4 - The source is somewhat reliable,""
GM7WMPEN2H9W,f5a2949d-444b-4045-8b2a-36fd4c5128c3,585e77d8-3fba-4d8b-8e8c-0118b35b4526,NaturalNews_20170628T230637.conll.annot,6,11 12,NaturalNews,the establishment,3 - The source is potentially reliable,""
GM7WMPEN2H9W,a1f2b6d8-412f-4e3b-9ab7-79c5e8d40f2f,bcdd1907-c11d-46b4-a912-0d5e9b2df8cc,Health-Impact-News_20170428T192431.conll.annot,144,7 8,Health Impact News,a claim,3 - The source is potentially reliable,""
GM7WMPEN2H9W,d7937c9a-c375-418f-a3c2-5135ad1d25b2,52db8f04-8a1b-4049-a9e5-53bb736cea66,vaccine-injury-info_20170922T015859.conll.annot,105,1 2 3 4 5 6 7,vaccine-injury.info,The Office of Medical and Scientific Justice,4 - The source is somewhat reliable,""
GM7WMPEN2H9W,b767bea4-aa41-4843-a706-856e41cee671,2c4d5bb0-a8a4-431f-bbbe-ea432c83bbb2,NaturalNews_20170606T044813.conll.annot,24,11 12 13,NaturalNews,most vaccine pushers,2 - The source is somewhat unreliable,""
GM7WMPEN2H9W,f040bde3-4c11-482c-b7e3-4bd080b1a7f7,6aba1229-8b0f-4d2c-80dc-531914d01c65,PublicHealth-org_20170623T200727.conll.annot,14,1 2,PublicHealth.org,The article,4 - The source is somewhat reliable,""
GM7WMPEN2H9W,edf664b7-4b4b-4eca-8bfb-dbb814528de7,51b541eb-3396-4085-a51a-4edee41471a8,dogsnaturallymagazine-com_20170804T052804.conll.annot,27,1 2 3,www.dogsnaturallymagazine.com,My vet friend,3 - The source is potentially reliable,""
GM7WMPEN2H9W,c2d929d3-b0fe-4230-a8e0-84b21d7647d0,74ff5adc-1ad2-484b-a1e4-8afa40e83371,nytimes-com_20161229T124138.conll.annot,106,3,www.nytimes.com,studies,5 - The source is fully reliable,""
GM7WMPEN2H9W,cca66bf3-17a3-4c5d-8a91-ce303c7bc5a0,392f4c7e-34dc-4a70-a242-64976ab9e28b,Variety_20170614T212541.conll.annot,457,1 2 3 4 5,Variety,People in the middle ages,3 - The source is potentially reliable,""
GM7WMPEN2H9W,966bfe78-e1d3-4eca-84a1-7365db6135df,a314a71f-e8e2-43c9-aa3a-82940f4783c8,Skeptical-Raptor_20170628T161832.conll.annot,195,6,Skeptical Raptor,anyone,1 - The source is totally unreliable,""
GM7WMPEN2H9W,df8fa1b1-b61d-4342-99e2-4ff31f594188,8e5006b7-5edb-4d05-a311-13fd2272eb12,wonkette-com_20160919T234256.conll.annot,20,2,wonkette.com,everyone,2 - The source is somewhat unreliable,""
GM7WMPEN2H9W,dec31be9-d54d-48fb-ae88-8a64942d1f98,15c73f35-80b5-4a89-a728-0d0779f641da,Reuters_20161107T200904.conll.annot,14,37,Reuters,Majumder,4 - The source is somewhat reliable,""
ZRN7M74DZ3QK,dec31be9-d54d-48fb-ae88-8a64942d1f98,820cbe21-5006-486b-9d1b-7c90ee58ba95,Reuters_20161107T200904.conll.annot,14,37,Reuters,Majumder,3 - The source is potentially reliable,""
ZRN7M74DZ3QK,d1cb3b4c-baf4-4fed-aaa4-35fbae145e0a,09e96c25-54e6-46b2-bdf2-58d694002468,KXAN-com_20171002T213140.conll.annot,6,6,KXAN.com,Saathoff,2 - The source is somewhat unreliable,""
VHYWA473JMK3,dec31be9-d54d-48fb-ae88-8a64942d1f98,4f21c56c-0f39-4111-8f50-fd699b57a7d5,Reuters_20161107T200904.conll.annot,14,37,Reuters,Majumder,4 - The source is somewhat reliable,""
VHYWA473JMK3,e7a0cb40-1748-4ad7-a9ac-d41ba21f1189,28fcd7d7-9cb7-4be2-abd1-a51f2a9e7511,Activist-Post_20170704T090503.conll.annot,10,9 10 11 12 13 14 15 16 17 18 19 20 21,Activist Post,"a previous article , “ Measles : A Rash of Misinformation , ”",3 - The source is potentially reliable,""
VHYWA473JMK3,f040bde3-4c11-482c-b7e3-4bd080b1a7f7,6199f176-228d-4f63-b305-23d4d997b18f,PublicHealth-org_20170623T200727.conll.annot,14,1 2,PublicHealth.org,The article,3 - The source is potentially reliable,""
D69JPMAFP9GP,f5a2949d-444b-4045-8b2a-36fd4c5128c3,e0dc363e-53b7-477c-ba97-b6550cbfac3b,NaturalNews_20170628T230637.conll.annot,6,11 12,NaturalNews,the establishment,1 - The source is totally unreliable,""
VHYWA473JMK3,d7937c9a-c375-418f-a3c2-5135ad1d25b2,f2f3f30b-a235-452b-acd2-010fc4990277,vaccine-injury-info_20170922T015859.conll.annot,105,1 2 3 4 5 6 7,vaccine-injury.info,The Office of Medical and Scientific Justice,2 - The source is somewhat unreliable,""
